ID	DOCULECT	REGION	CONCEPT	DOMAIN	VALUE	COMMENT	DONOR
3289	Rutul_MS	Rutul	the earlobe	The body	убруд кьве	?	other
3290	Rutul_MS	Rutul	the elbow	The body	хьал		other
3291	Rutul_MS	Rutul	the toe	The body	кыли		other
3292	Rutul_MS	Rutul	the spider web	Animals	шамкайд хьал		other
3293	Rutul_MS	Rutul	the lip	The body	п1ыз		other
3294	Rutul_MS	Rutul	the thumb	The body	бугылды т1или		other
3295	Rutul_MS	Rutul	the fingernail	The body	хьеб		other
3296	Rutul_MS	Rutul	the bruise	The body	хылыны...	?	other
3297	Rutul_MS	Rutul	the brother	Kinship	шу		other
3298	Rutul_MS	Rutul	the chin	The body	кьац1		other
3299	Rutul_MS	Rutul	the heel	The body	кылц1ан		other
3300	Rutul_MS	Rutul	the firewood	The physical world	усбыр		other
3301	Rutul_MS	Rutul	the eyelid	The body	гъыбри		other
3302	Rutul_MS	Rutul	the yolk	Food and drink	гъулгъуд	араб?	other
3303	Rutul_MS	Rutul	the partridge	Clothing and grooming	гъу1д		other
3304	Rutul_MS	Rutul	the sleeve	Spatial relations	хулук		other
3305	Rutul_SZH	Rutul	the watermelon	Agriculture and vegetation	хъарпыз		turk
3306	Rutul_SZH	Rutul	the barrel	Basic actions and technology	бочка		rus
3307	Rutul_SZH	Rutul	the bucket	Basic actions and technology	ведро		rus
3308	Rutul_SZH	Rutul	the pea	Agriculture and vegetation	к1ах		other
3309	Rutul_SZH	Rutul	the pear	Agriculture and vegetation	хы1р		other
3310	Rutul_SZH	Rutul	the caterpillar	Animals	ц1ыс		other
3311	Rutul_SZH	Rutul	the melon	Agriculture and vegetation	къавун		turk
3312	Rutul_SZH	Rutul	the cabbage	Food and drink	келем		turk
3313	Rutul_SZH	Rutul	the carrot	Agriculture and vegetation	абадур		other
3314	Rutul_SZH	Rutul	the rust	Basic actions and technology	мы1хъ		other
3315	Rutul_SZH	Rutul	the co-father-in-law	Kinship	NA		NA
3316	Rutul_SZH	Rutul	the father-in-law	Kinship	гаг		other
3317	Rutul_SZH	Rutul	the fairy tale	Speech and language	махв		other
3318	Rutul_SZH	Rutul	the violin	Speech and language	кеменче		turk
3319	Rutul_SZH	Rutul	the plum	Agriculture and vegetation	шегьди		other
3320	Rutul_SZH	Rutul	the herd	Animals	нехир		turk
3321	Rutul_SZH	Rutul	the mother-in-law	Kinship	га1нин		other
3322	Rutul_SZH	Rutul	the rosary	Religion and belief	супгъанбыр		turk
3323	Rutul_SZH	Rutul	the whip	Agriculture and vegetation	NA		NA
3324	Rutul_SZH	Rutul	the sugar	Food and drink	шагар		turk
3325	Rutul_SZH	Rutul	the soap	Clothing and grooming	сабын		turk
3326	Rutul_SZH	Rutul	the straw	Agriculture and vegetation	нах		other
3327	Rutul_SZH	Rutul	the wine	Food and drink	чахыр		turk
3328	Rutul_SZH	Rutul	the table	The house	тев		other
3329	Rutul_SZH	Rutul	the paper	Speech and language	гагъат		turk
3330	Rutul_SZH	Rutul	the shop/store	Possession	тукан		turk
3331	Rutul_SZH	Rutul	the school	Cognition	мехьтеб		turk
3332	Rutul_SZH	Rutul	the mule	Animals	къатир		turk
3333	Rutul_SZH	Rutul	the oats	Agriculture and vegetation	сык1ыл		other
3334	Rutul_SZH	Rutul	the pencil	Basic actions and technology	кьалам		other
3335	Rutul_SZH	Rutul	the turnip	Agriculture and vegetation	NA		NA
3336	Rutul_SZH	Rutul	the brick	The house	керпич		rus
3337	Rutul_SZH	Rutul	the tobacco	Agriculture and vegetation	тамбак		rus
3338	Rutul_SZH	Rutul	the towel	Clothing and grooming	тасмал		turk
3339	Rutul_SZH	Rutul	Saturday	Time	субота		rus
3340	Rutul_SZH	Rutul	the pepper	Food and drink	истиут		turk
3341	Rutul_SZH	Rutul	the lion	Animals	пеленг		other
3342	Rutul_SZH	Rutul	the number	Modern world	цифра		rus
3343	Rutul_SZH	Rutul	the lamp or torch	The house	лампа		rus
3344	Rutul_SZH	Rutul	the week	Time	гьафте		turk
3345	Rutul_SZH	Rutul	the candle	The house	шам		turk
3346	Rutul_SZH	Rutul	the glass	Basic actions and technology	гьа1йне		other
3347	Rutul_SZH	Rutul	the rice	Agriculture and vegetation	дуьгуь		turk
3348	Rutul_SZH	Rutul	the cup	Food and drink	чашка		rus
3349	Rutul_SZH	Rutul	Thursday	Time	NA		NA
3350	Rutul_SZH	Rutul	the bottle	Modern world	шуша		turk
3351	Rutul_SZH	Rutul	the pipe	Agriculture and vegetation	муьшт1ук		other
3352	Rutul_SZH	Rutul	the pipe	Agriculture and vegetation	къалиян		turk
3353	Rutul_SZH	Rutul	the veil	Clothing and grooming	NA		NA
3354	Rutul_SZH	Rutul	the pocket	Clothing and grooming	джибин		turk
3355	Rutul_SZH	Rutul	the colour/color	Sense perception	ранг		turk
3356	Rutul_SZH	Rutul	the gun	Warfare and hunting	туфанг		turk
3357	Rutul_SZH	Rutul	the copper	Basic actions and technology	дзыр		other
3358	Rutul_SZH	Rutul	the letter	Modern world	кагъат		turk
3359	Rutul_SZH	Rutul	the gold	Basic actions and technology	къизил		turk
3360	Rutul_SZH	Rutul	Friday	Time	улджум		other
3361	Rutul_SZH	Rutul	the ball	Spatial relations	туп		turk
3362	Rutul_SZH	Rutul	the window	The house	гъуль		other
3363	Rutul_SZH	Rutul	the trousers	Clothing and grooming	баду		other
3364	Rutul_SZH	Rutul	the chain	Basic actions and technology	зинжир		turk
3365	Rutul_SZH	Rutul	the fork	Food and drink	хьылан		other
3366	Rutul_SZH	Rutul	Wednesday	Time	NA		NA
3367	Rutul_SZH	Rutul	the reindeer/caribou	Animals	джейран		other
3368	Rutul_SZH	Rutul	the time	Time	вахт		turk
3369	Rutul_SZH	Rutul	the money	Possession	танга		other
3370	Rutul_SZH	Rutul	Monday	Time	NA		NA
3371	Rutul_SZH	Rutul	the soup	Food and drink	суп		rus
3372	Rutul_SZH	Rutul	the soup	Food and drink	чорпа		turk
3373	Rutul_SZH	Rutul	the lead	Basic actions and technology	къургъушун		turk
3374	Rutul_SZH	Rutul	Tuesday	Time	NA		NA
3375	Rutul_SZH	Rutul	the scythe	Agriculture and vegetation	ч1анак1		other
3376	Rutul_SZH	Rutul	the sickle	Modern world	араб		other
3377	Rutul_SZH	Rutul	the spectacles/glasses	Modern world	ачки		rus
3378	Rutul_SZH	Rutul	the paint	Basic actions and technology	шир		other
3379	Rutul_SZH	Rutul	the prison	Law	тюрма		rus
3380	Rutul_SZH	Rutul	the silver	Basic actions and technology	гымыш		turk
3381	Rutul_SZH	Rutul	the lock	The house	гюлег		other
3382	Rutul_SZH	Rutul	the mortar(2)	The house	киредж		turk
3383	Rutul_SZH	Rutul	the cross	Spatial relations	хаш		turk
3384	Rutul_SZH	Rutul	the fist	The body	худ		other
3385	Rutul_SZH	Rutul	the tiger	Spatial relations	перленг		turk
3386	Rutul_SZH	Rutul	the scabies	The body	NA		NA
3387	Rutul_SZH	Rutul	the joke	Speech and language	зарафат		turk
3388	Rutul_SZH	Rutul	the spade	Agriculture and vegetation	бер		turk
3389	Rutul_SZH	Rutul	Sunday	Time	NA		NA
3390	Rutul_SZH	Rutul	the scissors or shears	Basic actions and technology	мыкьрад		other
3391	Rutul_SZH	Rutul	the blanket	The house	адиял		rus
3392	Rutul_SZH	Rutul	the blanket	The house	юргъан		turk
3393	Rutul_SZH	Rutul	the fermented drink	Food and drink	хы1нь		other
3394	Rutul_SZH	Rutul	the key	The house	гюлег		other
3395	Rutul_SZH	Rutul	the goose	Animals	къаз		turk
3396	Rutul_SZH	Rutul	the sea	The physical world	дейра		other
3397	Rutul_SZH	Rutul	the garden	Agriculture and vegetation	быстан		other
3398	Rutul_SZH	Rutul	the duck	Animals	NA		NA
3399	Rutul_SZH	Rutul	the arch	The house	чарх		other
3400	Rutul_SZH	Rutul	the wheel	Motion	чарх		other
3401	Rutul_SZH	Rutul	the grape	Food and drink	т1ымыл		other
3402	Rutul_SZH	Rutul	the hammer	Basic actions and technology	сант		other
3403	Rutul_SZH	Rutul	the clan	Social and political relations	тухум		turk
3404	Rutul_SZH	Rutul	the poison	The body	агъу		other
3405	Rutul_SZH	Rutul	the boundary	Social and political relations	са1ргъа1т		turk
3406	Rutul_SZH	Rutul	the guard	Warfare and hunting	къаравул		turk
3407	Rutul_SZH	Rutul	the sledge/sled	Motion	гъаль		other
3408	Rutul_SZH	Rutul	the price	Possession	кьимет		turk
3409	Rutul_SZH	Rutul	the saw	Basic actions and technology	меншер		turk
3410	Rutul_SZH	Rutul	the medicine	The body	дава		other
3411	Rutul_SZH	Rutul	the potato	Food and drink	картошка		rus
3412	Rutul_SZH	Rutul	the family	Kinship	хизан	?	other
3413	Rutul_SZH	Rutul	the glue	Basic actions and technology	клей		rus
3414	Rutul_SZH	Rutul	the bridge	Motion	гъа1		other
3415	Rutul_SZH	Rutul	the friend	Social and political relations	юлдаш		turk
3416	Rutul_SZH	Rutul	the nail	Basic actions and technology	мысмар		other
3417	Rutul_SZH	Rutul	the fork(2)/pitchfork	Agriculture and vegetation	хьылан		other
3418	Rutul_SZH	Rutul	the yoke	Motion	хамут		turk
3419	Rutul_SZH	Rutul	the tongs	Food and drink	къа1ц		other
3420	Rutul_SZH	Rutul	the pumpkin or squash	Agriculture and vegetation	къабах		turk
3421	Rutul_SZH	Rutul	the spoon	Food and drink	дур		other
3422	Rutul_SZH	Rutul	the soul or spirit	Emotions and values	йик1		other
3423	Rutul_SZH	Rutul	the mirror	Clothing and grooming	гюзгю		turk
3424	Rutul_SZH	Rutul	the drum	Speech and language	макьра		turk
3425	Rutul_SZH	Rutul	the maize/corn	Agriculture and vegetation	кукуруза		rus
3426	Rutul_SZH	Rutul	the felt	Clothing and grooming	тараджа	?	other
3427	Rutul_SZH	Rutul	the master	Social and political relations	к1ухды		other
3428	Rutul_SZH	Rutul	the slave	Social and political relations	лы1к1		other
3429	Rutul_SZH	Rutul	the needle(1)	Clothing and grooming	руб		other
3430	Rutul_SZH	Rutul	the corpse	The body	майит		other
3431	Rutul_SZH	Rutul	the work	Basic actions and technology	к1валах		other
3432	Rutul_SZH	Rutul	the flour	Food and drink	хы1р		other
3433	Rutul_SZH	Rutul	the axe/ax	Basic actions and technology	балта		turk
3434	Rutul_SZH	Rutul	the floor	The house	пол		rus
3435	Rutul_SZH	Rutul	the cat	Animals	га1ть		other
3436	Rutul_SZH	Rutul	the wall	The house	мас		other
3437	Rutul_SZH	Rutul	the cattle	Animals	малбыр		turk
3438	Rutul_SZH	Rutul	the debt	Possession	бырдж		other
3439	Rutul_SZH	Rutul	the uncle	Kinship	гыгый		other
3440	Rutul_SZH	Rutul	the pig	Animals	дунгъуз		turk
3441	Rutul_SZH	Rutul	the cock/rooster	Animals	дадал		other
3442	Rutul_SZH	Rutul	the belt	Clothing and grooming	ч1ил		other
3443	Rutul_SZH	Rutul	the oak	Animals	ма1хв		other
3444	Rutul_SZH	Rutul	the thread	Clothing and grooming	ухур		other
3445	Rutul_SZH	Rutul	the iron	Basic actions and technology	йилаг		other
3446	Rutul_SZH	Rutul	the grandmother	Kinship	к1ухды нин		other
3447	Rutul_SZH	Rutul	the wolf	Animals	убул		other
3448	Rutul_SZH	Rutul	the widow	Kinship	хьиндадай		other
3449	Rutul_SZH	Rutul	the grandfather	Kinship	баба		turk
3450	Rutul_SZH	Rutul	the mushroom	Agriculture and vegetation	чач		other
3451	Rutul_SZH	Rutul	the voice	Speech and language	сес		turk
3452	Rutul_SZH	Rutul	the guest	Social and political relations	мигьман		other
3453	Rutul_SZH	Rutul	the beak	The body	к1ыф		other
3454	Rutul_SZH	Rutul	the wedding	Kinship	дават		other
3455	Rutul_SZH	Rutul	the spider	Animals	хашк1ар		other
3456	Rutul_SZH	Rutul	the flower	Agriculture and vegetation	быч1		other
3457	Rutul_SZH	Rutul	the earthquake	The physical world	лык1ын		other
3458	Rutul_SZH	Rutul	the scar	The body	ич		other
3459	Rutul_SZH	Rutul	the walking stick	Social and political relations	к1ар		other
3460	Rutul_SZH	Rutul	the aunt	Kinship	дидды рыши		other
3461	Rutul_SZH	Rutul	the shoulderblade	The body	гушкун		other
3462	Rutul_SZH	Rutul	the dust	The physical world	руг		other
3463	Rutul_SZH	Rutul	the lizard	Animals	накьывакь		other
3464	Rutul_SZH	Rutul	the twins	Kinship	к1ут1хуймыр		other
3465	Rutul_SZH	Rutul	the old man	Kinship	к1асды		other
3466	Rutul_SZH	Rutul	the ladder	The house	магъа1д		other
3467	Rutul_SZH	Rutul	the thing	Possession	кар		other
3468	Rutul_SZH	Rutul	the boar	Animals	къабан		rus
3469	Rutul_SZH	Rutul	the gate	The house	дарваза		turk
3470	Rutul_SZH	Rutul	the door	The house	рак		other
3471	Rutul_SZH	Rutul	the orphan	Kinship	етим		turk
3472	Rutul_SZH	Rutul	the steam	The physical world	жывын	?	other
3473	Rutul_SZH	Rutul	the waterfall	The physical world	мык		other
3474	Rutul_SZH	Rutul	the frog	Animals	гъы1б		other
3475	Rutul_SZH	Rutul	the ring	Clothing and grooming	т1ыба1ъа1л		other
3476	Rutul_SZH	Rutul	the song	Modern world	маъни		turk
3477	Rutul_SZH	Rutul	the bat	Animals	хъархъанаг		other
3478	Rutul_SZH	Rutul	the earring	Clothing and grooming	убрабыр		other
3479	Rutul_SZH	Rutul	the snail	Animals	шакьу1дь		other
3480	Rutul_SZH	Rutul	the widower	Kinship	хьиндадай		other
3481	Rutul_SZH	Rutul	the light	The physical world	ёкв		other
3482	Rutul_SZH	Rutul	the path	Motion	ракь		other
3483	Rutul_SZH	Rutul	the neighbour	Social and political relations	къумши		turk
3484	Rutul_SZH	Rutul	the bracelet	Clothing and grooming	т1ыбыхъ		other
3485	Rutul_SZH	Rutul	the clothing or clothes	Clothing and grooming	валыг		other
3486	Rutul_SZH	Rutul	the cave	The physical world	NA		NA
3487	Rutul_SZH	Rutul	the arrow	Agriculture and vegetation	еъух		other
3488	Rutul_SZH	Rutul	the body	The body	джандахъ		other
3489	Rutul_SZH	Rutul	the year	Time	сен		other
3490	Rutul_SZH	Rutul	the sound or noise	Sense perception	сес		turk
3491	Rutul_SZH	Rutul	the mortar(1)	The house	хат	?	other
3492	Rutul_SZH	Rutul	the temples	Food and drink	ченахъ		other
3493	Rutul_SZH	Rutul	the skull	The body	NA		NA
3494	Rutul_SZH	Rutul	the broom	Basic actions and technology	мугул		other
3495	Rutul_SZH	Rutul	the broom	Basic actions and technology	хьырыс		other
3496	Rutul_SZH	Rutul	the thief	Law	NA		NA
3497	Rutul_SZH	Rutul	the father-in-law (of a woman)	Kinship	га1нин		other
3498	Rutul_SZH	Rutul	the beard	The body	мич1ир		other
3499	Rutul_SZH	Rutul	the comb	Clothing and grooming	ра1гъ		other
3500	Rutul_SZH	Rutul	the nape of the neck	The body	да1хъ		other
3501	Rutul_SZH	Rutul	the dew	The physical world	чизан		other
3502	Rutul_SZH	Rutul	the collarbone	The body	гъуль		other
3503	Rutul_SZH	Rutul	the bark	Agriculture and vegetation	джигал		other
3504	Rutul_SZH	Rutul	the lightning	The physical world	ц1ай рапын		other
3505	Rutul_SZH	Rutul	the wasp	Animals	цIыркIымакь		other
3506	Rutul_SZH	Rutul	the bow	Animals	еъух		other
3507	Rutul_SZH	Rutul	the pestle	Food and drink	NA		NA
3508	Rutul_SZH	Rutul	the owl	Animals	т1ыла		other
3509	Rutul_SZH	Rutul	the rope	Basic actions and technology	ухур		other
3510	Rutul_SZH	Rutul	the tick	Animals	бакьакьай		other
3511	Rutul_SZH	Rutul	the nettle	Agriculture and vegetation	макъвал		other
3512	Rutul_SZH	Rutul	the foam	The physical world	хурт		other
3513	Rutul_SZH	Rutul	the fish	Animals	балугъ		turk
3514	Rutul_SZH	Rutul	the hare	Animals	гъы1р		other
3515	Rutul_SZH	Rutul	the goitre/goiter	Kinship	NA		NA
3516	Rutul_SZH	Rutul	the butterfly	Animals	бебил		other
3517	Rutul_SZH	Rutul	the wood	The physical world	ус		other
3518	Rutul_SZH	Rutul	the stepmother	Kinship	джурхуд нин		other
3519	Rutul_SZH	Rutul	the rainbow	The physical world	ха1ле ваз		other
3520	Rutul_SZH	Rutul	the spine	The body	бегет1ул		other
3521	Rutul_SZH	Rutul	the wrist	The body	NA		NA
3522	Rutul_SZH	Rutul	the footprint	The body	рахъ		other
3523	Rutul_SZH	Rutul	the whetstone	Basic actions and technology	яхъал		other
3524	Rutul_SZH	Rutul	the father-in-law (of a man)	Kinship	гаг		other
3525	Rutul_SZH	Rutul	the nest	Animals	акъу		other
3526	Rutul_SZH	Rutul	the worm	Animals	мулюх		other
3527	Rutul_SZH	Rutul	the cousin	Kinship	дидды шу		other
3528	Rutul_SZH	Rutul	the cousin	Kinship	нинды шу		other
3529	Rutul_SZH	Rutul	the navel	The body	пиц1		other
3530	Rutul_SZH	Rutul	the mother-in-law (of a man)	Kinship	га1нин		other
3531	Rutul_SZH	Rutul	the ant	Animals	дзыдзахъ		other
3532	Rutul_SZH	Rutul	the tree stump	Agriculture and vegetation	тыб		other
3533	Rutul_SZH	Rutul	the stepfather	Kinship	джухуд дид		other
3534	Rutul_SZH	Rutul	the tail	The body	джибыр		other
3535	Rutul_SZH	Rutul	the claw	The body	NA		NA
3536	Rutul_SZH	Rutul	the wing	The body	хьыли		other
3537	Rutul_SZH	Rutul	the shade or shadow	The physical world	а1хъ		other
3538	Rutul_SZH	Rutul	the ankle	The body	т1ырхъи		other
3539	Rutul_SZH	Rutul	the grasshopper	Animals	ц1ыц1		other
3540	Rutul_SZH	Rutul	the thunder	The physical world	хаIль утхун		other
3541	Rutul_SZH	Rutul	the beeswax	Animals	мым		turk
3542	Rutul_SZH	Rutul	the sand	The physical world	сец1		other
3543	Rutul_SZH	Rutul	the clay	Basic actions and technology	к1еддил		other
3544	Rutul_SZH	Rutul	the blister	The body	гъеди		turk
3545	Rutul_SZH	Rutul	the egg	Food and drink	гъылыгъ		other
3546	Rutul_SZH	Rutul	the earlobe	The body	NA		NA
3547	Rutul_SZH	Rutul	the elbow	The body	гюлег		other
3548	Rutul_SZH	Rutul	the toe	The body	т1или		other
3549	Rutul_SZH	Rutul	the spider web	Animals	NA		NA
3550	Rutul_SZH	Rutul	the lip	The body	п1ыз		other
3551	Rutul_SZH	Rutul	the thumb	The body	бугъылды т1или		other
3552	Rutul_SZH	Rutul	the fingernail	The body	NA		NA
3553	Rutul_SZH	Rutul	the bruise	The body	NA		NA
3554	Rutul_SZH	Rutul	the brother	Kinship	шу		other
3555	Rutul_SZH	Rutul	the chin	The body	чана		other
3556	Rutul_SZH	Rutul	the heel	The body	кыв		other
3557	Rutul_SZH	Rutul	the firewood	The physical world	ус		other
3558	Rutul_SZH	Rutul	the eyelid	The body	NA		NA
3559	Rutul_SZH	Rutul	the yolk	Food and drink	къы1б		other
3560	Rutul_SZH	Rutul	the partridge	Clothing and grooming	гъудь		other
3561	Rutul_SZH	Rutul	the sleeve	Spatial relations	хулук		other
3562	Rutul_SFL	Rutul	the watermelon	Agriculture and vegetation	хъарпыз		turk
3563	Rutul_SFL	Rutul	the barrel	Basic actions and technology	бочка		rus
3564	Rutul_SFL	Rutul	the bucket	Basic actions and technology	ведро		rus
